code,disease,category
49002,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49010,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49013,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49014,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49020,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49040,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49060,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49062,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49082,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49083,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49084,"""Incision Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49180,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49185,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49203,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49204,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49205,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49215,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49250,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49255,"""Excision and Destruction Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49320,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49321,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49322,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49323,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49324,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49325,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49326,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49327,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49329,"""Laparoscopic Procedures on the Abdomen Peritoneum and Omentum.General. Abdominal Surgery""",Surgery
49400,"""Peritoneal Cavity Procedures.General. Abdominal Surgery""",Surgery
49402,"""Peritoneal Cavity Procedures.General. Abdominal Surgery""",Surgery
49405,"""Image Guided Catheter Drainage Procedures.General. Abdominal Surgery""",Surgery
49406,"""Image Guided Catheter Drainage Procedures.General. Abdominal Surgery""",Surgery
49407,"""Image Guided Catheter Drainage Procedures.General. Abdominal Surgery""",Surgery
49411,"""Placement of Interstitial Device(s) for Radiation Therapy Guidance.General. Abdominal Surgery""",Surgery
49412,"""Placement of Interstitial Device(s) for Radiation Therapy Guidance.General. Abdominal Surgery""",Surgery
49418,"""Tunneled Intraperitoneal Catheter Insertion and Removal Procedures.General. Abdominal Surgery""",Surgery
49419,"""Tunneled Intraperitoneal Catheter Insertion and Removal Procedures.General. Abdominal Surgery""",Surgery
49421,"""Tunneled Intraperitoneal Catheter Insertion and Removal Procedures.""",Surgery
49422,"""Tunneled Intraperitoneal Catheter Insertion and Removal Procedures.""",Surgery
49423,"""Drainage Catheter Procedures.""",Surgery
49424,"""Drainage Catheter Procedures.""",Surgery
49425,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49426,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49427,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49428,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49429,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49435,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49436,"""Peritoneal-Venous Shunt Procedures.""",Surgery
49440,"""Initial Placement Procedures on the Abdomen Peritoneum and Omentum.""",Surgery
49441,"""Initial Placement Procedures on the Abdomen Peritoneum and Omentum.""",Surgery
49442,"""Initial Placement Procedures on the Abdomen Peritoneum and Omentum.""",Surgery
49446,"""Conversion Procedures on the Abdomen Peritoneum and Omentum.""",Surgery
49450,"""Replacement Procedures on the Abdomen Peritoneum and Omentum.General. Hernia repair""",Surgery
49451,"""Replacement Procedures on the Abdomen Peritoneum and Omentum.General. Hernia repair""",Surgery
49452,"""Replacement Procedures on the Abdomen Peritoneum and Omentum.General. Hernia repair""",Surgery
49460,"""Mechanical Removal of Obstructive Material on the Abdomen Peritoneum and Omentum.General. Hernia repair""",Surgery
49465,"""Other Procedures on the Abdomen Peritoneum and Omentum.General. Hernia repair""",Surgery
49491,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49492,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49495,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49496,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49500,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49501,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49505,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49507,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49520,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49521,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49525,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49540,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49550,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49553,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49555,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49557,"""Hernia Open Procedures.General. Hernia repair""",Surgery
49591,"""Hernia Open Procedures.""",Surgery
49592,"""Hernia Open Procedures.""",Surgery
49593,"""Hernia Open Procedures.""",Surgery
49594,"""Hernia Open Procedures.""",Surgery
49595,"""Hernia Open Procedures.""",Surgery
49596,"""Hernia Open Procedures.""",Surgery
49600,"""Hernia Open Procedures.""",Surgery
49605,"""Hernia Open Procedures.""",Surgery
49606,"""Hernia Open Procedures.""",Surgery
49610,"""Hernia Open Procedures.""",Surgery
49611,"""Hernia Open Procedures.""",Surgery
49613,"""Hernia Open Procedures.""",Surgery
49614,"""Hernia Open Procedures.""",Surgery
49615,"""Hernia Open Procedures.""",Surgery
49616,"""Hernia Open Procedures.""",Surgery
49617,"""Hernia Open Procedures.""",Surgery
49618,"""Hernia Open Procedures.""",Surgery
49621,"""Hernia Open Procedures.""",Surgery
49622,"""Hernia Open Procedures.""",Surgery
49623,"""Hernia Open Procedures.""",Surgery
49650,"""Hernia Laparoscopic Procedures.""",Surgery
49651,"""Hernia Laparoscopic Procedures.""",Surgery
49659,"""Hernia Laparoscopic Procedures.""",Surgery
49900,"""Suture Procedures on the Abdomen Peritoneum and Omentum.""",Surgery
49904,"""Surgical Procedures on the Omental Flap.""",Surgery
49905,"""Surgical Procedures on the Omental Flap.""",Surgery
49906,"""Surgical Procedures on the Omental Flap.""",Surgery
49999,"""Surgical Procedures on the Omental Flap.""",Surgery
50010,"""Incision Procedures on the Kidney.""",Surgery
50020,"""Incision Procedures on the Kidney.""",Surgery
50040,"""Incision Procedures on the Kidney.""",Surgery
50045,"""Incision Procedures on the Kidney.""",Surgery
50060,"""Incision Procedures on the Kidney.""",Surgery
50065,"""Incision Procedures on the Kidney.""",Surgery
50070,"""Incision Procedures on the Kidney.""",Surgery
50075,"""Incision Procedures on the Kidney.""",Surgery
50080,"""Incision Procedures on the Kidney.""",Surgery
50081,"""Incision Procedures on the Kidney.""",Surgery
50100,"""Incision Procedures on the Kidney.""",Surgery
50120,"""Incision Procedures on the Kidney.""",Surgery
50125,"""Incision Procedures on the Kidney.""",Surgery
50130,"""Incision Procedures on the Kidney.""",Surgery
50135,"""Incision Procedures on the Kidney.""",Surgery
50200,"""Excision Procedures on the Kidney.""",Surgery
50205,"""Excision Procedures on the Kidney.""",Surgery
50220,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50225,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50230,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50234,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50236,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50240,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50250,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50280,"""Excision Procedures on the Kidney.Urology. Nephrectomy""",Surgery
50290,"""Excision Procedures on the Kidney.""",Surgery
50300,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50320,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50323,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50325,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50327,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50328,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50329,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50340,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50360,"""Renal Transplantation Procedures.Urology. Transplant Surgery. Kidney Transplant """,Surgery
50365,"""Renal Transplantation Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50370,"""Renal Transplantation Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50380,"""Renal Transplantation Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50382,"""Internally Dwelling Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50384,"""Internally Dwelling Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50385,"""Internally Dwelling Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50386,"""Internally Dwelling Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50387,"""Externally Accessible Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50389,"""Externally Accessible Renal Pelvis Catheter Introduction Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50390,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50391,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50396,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50400,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50405,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50430,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50431,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50432,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50433,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50434,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50435,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50436,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50437,"""Other Renal Introduction (Injection/Change/Removal) Procedures.Urology. Kidney and Ureter Surgery """,Surgery
50500,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50520,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50525,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50526,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50540,"""Repair Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50541,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50542,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50543,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50544,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50545,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50546,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50547,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50548,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50549,"""Laparoscopic Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50551,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50553,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50555,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50557,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50561,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50562,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50570,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50572,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50574,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50575,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50576,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50580,"""Endoscopy Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50590,"""Lithotripsy and Ablation Procedures on the Kidney.Urology. Kidney and Ureter Surgery """,Surgery
50592,"""Lithotripsy and Ablation Procedures on the Kidney.Urology. Robotic-assisted urologic procedures""",Surgery
50593,"""Lithotripsy and Ablation Procedures on the Kidney.Urology. Robotic-assisted urologic procedures""",Surgery
50600,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50605,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50606,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50610,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50620,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50630,"""Incision/Biopsy Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50650,"""Excision Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50660,"""Excision Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50684,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50686,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50688,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50690,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50693,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50694,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50695,"""Other Introduction (Injection/Change/Removal) Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50700,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50705,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50706,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50715,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50722,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50725,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50727,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50728,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50740,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50750,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50760,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50770,"""Repair Procedures on the Ureter.Urology. Robotic-assisted urologic procedures""",Surgery
50780,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50782,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50783,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50785,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50800,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50810,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50815,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50820,"""Repair Procedures on the Ureter.Urology. Robotic-assisted prostatectomy and other urologic procedures""",Surgery
50825,"""Repair Procedures on the Ureter.""",Surgery
50830,"""Repair Procedures on the Ureter.""",Surgery
50840,"""Repair Procedures on the Ureter.""",Surgery
50845,"""Repair Procedures on the Ureter.""",Surgery
50860,"""Repair Procedures on the Ureter.""",Surgery
50900,"""Repair Procedures on the Ureter.""",Surgery
50920,"""Repair Procedures on the Ureter.""",Surgery
50930,"""Repair Procedures on the Ureter.""",Surgery
50940,"""Repair Procedures on the Ureter.""",Surgery
50945,"""Laparoscopic Procedures on the Ureter.""",Surgery
50947,"""Laparoscopic Procedures on the Ureter.""",Surgery
50948,"""Laparoscopic Procedures on the Ureter.""",Surgery
50949,"""Laparoscopic Procedures on the Ureter.""",Surgery
50951,"""Endoscopy Procedures on the Ureter.""",Surgery
50953,"""Endoscopy Procedures on the Ureter.""",Surgery
50955,"""Endoscopy Procedures on the Ureter.""",Surgery
50957,"""Endoscopy Procedures on the Ureter.""",Surgery
50961,"""Endoscopy Procedures on the Ureter.""",Surgery
50970,"""Endoscopy Procedures on the Ureter.""",Surgery
50972,"""Endoscopy Procedures on the Ureter.""",Surgery
50974,"""Endoscopy Procedures on the Ureter.""",Surgery
50976,"""Endoscopy Procedures on the Ureter.""",Surgery
50980,"""Endoscopy Procedures on the Ureter.""",Surgery
51020,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51030,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51040,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51045,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51050,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51060,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51065,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51080,"""Incision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51100,"""Removal Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51101,"""Removal Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51102,"""Removal Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51500,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51520,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51525,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51530,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51535,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Ureter repair """,Surgery
51550,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51555,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51565,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51570,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51575,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51580,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51585,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51590,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51595,"""Excision Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Cystectomy""",Surgery
51596,"""Excision Procedures on the Bladder.""",Surgery
51597,"""Excision Procedures on the Bladder.""",Surgery
51600,"""Introduction Procedures on the Bladder.""",Surgery
51605,"""Introduction Procedures on the Bladder.""",Surgery
51610,"""Introduction Procedures on the Bladder.""",Surgery
51700,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51701,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51702,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51703,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51705,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51710,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51715,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51720,"""Introduction Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51725,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51726,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51727,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51728,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51729,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51736,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51741,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51784,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51785,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51792,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51797,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51798,"""Urodynamic Procedures on the Bladder.Urology. Genitourinary Services""",Surgery
51800,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51820,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51840,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51841,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51845,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51860,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51865,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51880,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51900,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51920,"""Repair Procedures on the Bladder.Urology. Bladder and Urethra Surgery. Urethral repair """,Surgery
51925,"""Repair Procedures on the Bladder.""",Surgery
51940,"""Repair Procedures on the Bladder.""",Surgery
51960,"""Repair Procedures on the Bladder.""",Surgery
51980,"""Repair Procedures on the Bladder.""",Surgery
51990,"""Laparoscopic Procedures on the Bladder.""",Surgery
51992,"""Laparoscopic Procedures on the Bladder.""",Surgery
51999,"""Laparoscopic Procedures on the Bladder.""",Surgery
52000,"""Endoscopy-Cystoscopy Urethroscopy Cystourethroscopy Procedures on the Bladder.Urology. Endoscopy Cystoscopy """,Surgery
52001,"""Endoscopy-Cystoscopy Urethroscopy Cystourethroscopy Procedures on the Bladder.Urology. Endoscopy Cystoscopy """,Surgery
52005,"""Endoscopy-Cystoscopy Urethroscopy Cystourethroscopy Procedures on the Bladder.Urology. Endoscopy Cystoscopy """,Surgery
52007,"""Endoscopy-Cystoscopy Urethroscopy Cystourethroscopy Procedures on the Bladder.Urology. Endoscopy Cystoscopy """,Surgery
52010,"""Endoscopy-Cystoscopy Urethroscopy Cystourethroscopy Procedures on the Bladder.Urology. Endoscopy Cystoscopy """,Surgery
52204,"""Urethra and Bladder Transurethral Surgical Procedures.""",Surgery
52214,"""Urethra and Bladder Transurethral Surgical Procedures.""",Surgery
52224,"""Urethra and Bladder Transurethral Surgical Procedures.""",Surgery
52234,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52235,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52240,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52250,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52260,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52265,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Endoscopy Ureteroscopy""",Surgery
52270,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52275,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52276,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52277,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52281,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52282,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52283,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52284,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
